taxonID	property	value	remarks
56157	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56162	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56163	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56164	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56166	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56171	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56173	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56174	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56178	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56186	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56190	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56191	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56193	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56194	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56195	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56197	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56198	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56200	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56202	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56203	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56207	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56221	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56231	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56232	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56237	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56277	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56279	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56280	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56281	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56282	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56285	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56287	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56289	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56298	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56299	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56301	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56302	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56304	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56305	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56306	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56314	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56315	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56317	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56319	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56332	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56333	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56334	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56335	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56336	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56346	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56347	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56348	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56349	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56350	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56351	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56352	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56353	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56358	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56359	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56360	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56361	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56362	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56363	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56365	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56366	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56368	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56374	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56382	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56383	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56397	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56398	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56404	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56407	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56415	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56416	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56418	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56420	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56421	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56423	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56424	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56430	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56433	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56434	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56436	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56444	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56445	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56446	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56447	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56449	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56453	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56457	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56458	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56460	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56479	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56480	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56481	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56482	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56483	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56485	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56486	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56487	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56488	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56489	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56510	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56511	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56520	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56530	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56531	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56532	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56533	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56541	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56542	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56543	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56545	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56546	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56547	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56548	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56550	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56551	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56554	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56556	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56558	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56559	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56560	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56561	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56568	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56570	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56585	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56586	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56588	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56592	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56593	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56595	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56597	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56599	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56607	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56610	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56612	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56615	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56616	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56622	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56623	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56624	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56626	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56627	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56629	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56630	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56631	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56634	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56635	CITES	Appendix II	Appendix II:Included in ORCHIDACEAE spp. Originally listed as Cattleya trianaei, which became a synonym of Cattleya trianae in 2023, following taxonomic changes adopted at CoP19.
56637	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56638	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56639	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56640	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56651	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56654	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56655	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56656	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56657	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56660	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56661	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56663	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56664	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56665	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56668	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56669	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56670	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56671	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56673	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56674	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56675	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56678	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56724	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56733	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56734	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56735	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56736	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56737	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56738	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56739	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56745	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56747	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56748	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56749	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56750	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56752	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56753	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56754	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56755	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56756	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56758	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56761	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56762	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56763	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56764	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56766	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56768	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56769	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56770	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56785	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56790	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56791	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56792	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56793	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56794	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56795	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56797	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56805	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56806	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56809	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56810	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56813	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56831	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56832	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56833	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56834	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56835	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56837	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56838	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56842	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56844	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56845	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56847	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56850	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56851	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56854	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56856	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56857	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56858	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56859	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56860	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56861	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56864	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56867	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56868	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56871	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56872	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56874	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56900	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56906	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56910	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56919	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56920	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56921	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56926	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56933	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56935	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56936	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56971	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56972	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56973	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56974	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56976	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56977	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56978	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56980	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56981	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56982	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56983	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56984	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56985	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56986	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56987	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56988	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56989	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56990	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56991	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56992	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56993	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56996	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56997	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56998	CITES	Appendix II	Appendix II:Except the species included in Appendix I
56999	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57000	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57003	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57005	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57006	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57007	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57008	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57009	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57010	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57011	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57012	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57013	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57026	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57027	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57028	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57030	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57032	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57033	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57035	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57036	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57037	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57056	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57064	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57065	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57066	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57103	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57104	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57105	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57106	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57108	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57109	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57110	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57111	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57118	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57121	CITES	Appendix II	Appendix II:Except the species included in Appendix I and except Pereskia spp., Pereskiopsis spp. and Quiabentia spp.
57122	CITES	Appendix II	Appendix II:Except the species included in Appendix I and except Pereskia spp., Pereskiopsis spp. and Quiabentia spp.
57123	CITES	Appendix II	Appendix II:Except the species included in Appendix I and except Pereskia spp., Pereskiopsis spp. and Quiabentia spp.
57124	CITES	Appendix II	Appendix II:Except the species included in Appendix I and except Pereskia spp., Pereskiopsis spp. and Quiabentia spp.
57126	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57127	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57131	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57143	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57145	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57150	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57151	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57152	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57153	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57154	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57156	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57157	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57158	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57159	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57160	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57164	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57165	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57167	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57168	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57169	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57170	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57171	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57172	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57173	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57174	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57175	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57177	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57179	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57180	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57183	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57200	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57201	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57202	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57203	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57204	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57205	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57206	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57208	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57209	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57210	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57211	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57212	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57213	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57214	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57215	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57216	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57217	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57218	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57219	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57220	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57221	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57224	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57225	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57226	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57227	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57228	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57229	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57230	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57231	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57232	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57233	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57234	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57235	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57236	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57237	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57238	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57239	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57241	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57242	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57243	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57244	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57245	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57246	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57247	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57248	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57249	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57250	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57251	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57252	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57253	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57255	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57256	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57257	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57258	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57259	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57260	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57262	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57263	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57264	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57266	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57267	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57268	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57269	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57271	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57272	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57273	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57275	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57278	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57280	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57281	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57282	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57283	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57284	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57285	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57287	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57289	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57291	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57293	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57294	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57295	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57297	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57300	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57301	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57302	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57303	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57304	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57305	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57306	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57307	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57308	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57309	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57310	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57316	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57319	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57429	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57438	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57440	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57442	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57444	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57446	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57447	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57448	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57449	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57450	CITES	Appendix II	Appendix II:Except the species included in Appendix I
57452	CITES	Appendix II	Appendix II:Except the species included in Appendix I
